Timestamp,Chloraphylla ugL,Chloraphylla ugL [Quality],DO mg,DO mg [Quality],DO Sat,DO Sat [Quality],EC mScm,EC mScm [Quality],pH,pH [Quality],Temp degC,Temp degC [Quality],Turbidity NTU,Turbidity NTU [Quality]
Units,,,,,,,,,,,,,,
2014-05-09 08:03,18.6,1030,7.42,1030,100.8,1030,46.21,1030,7.99,1030,21.87,1030,4.5,1030
2014-05-09 08:33,18.6,1030,7.42,1030,100.8,1030,46.21,1030,7.99,1030,21.87,1030,4.5,1030
2014-05-09 09:03,15.7,1030,7.39,1030,100.2,1030,45.67,1030,7.97,1030,21.9,1030,4.8,1030
2014-05-09 09:33,14.1,1030,7.44,1030,101,1030,45.49,1030,7.96,1030,22,1030,4.6,1030
2014-05-09 10:03,13.6,1030,7.53,1030,102.4,1030,45.16,1030,7.95,1030,22.17,1030,4.2,1030
2014-05-09 10:33,12.1,1030,7.54,1030,102.6,1030,44.8,1030,7.94,1030,22.32,1030,5.3,1030
2014-05-09 11:03,14.2,1030,7.36,1030,99.7,1030,44.67,1030,7.92,1030,22.1,1030,5.8,1030
2014-05-09 11:33,12.3,1030,7.54,1030,102.6,1030,44.61,1030,7.94,1030,22.29,1030,6.1,1030
2014-05-09 12:03,11.1,1030,7.62,1030,104.1,1030,44.73,1030,7.95,1030,22.57,1030,8.4,1030
2014-05-09 12:33,12,1030,7.55,1030,103.3,1030,44.88,1030,7.95,1030,22.53,1030,9.6,1030
2014-05-09 13:03,11.6,1030,7.83,1030,107.1,1030,44.76,1030,7.97,1030,22.63,1030,4.8,1030
2014-05-09 13:33,13.5,1030,7.77,1030,106,1030,45.05,1030,7.98,1030,22.42,1030,6.5,1030
2014-05-09 14:03,15,1030,7.93,1030,108.4,1030,45.16,1030,7.99,1030,22.47,1030,5.5,1030
2014-05-09 14:33,15.9,1030,8.04,1030,109.8,1030,45.35,1030,8.01,1030,22.4,1030,6.1,1030
2014-05-09 15:03,15.6,1030,7.99,1030,109.2,1030,45.55,1030,8.02,1030,22.37,1030,5.3,1030
2014-05-09 15:33,16.2,1030,7.88,1030,107.6,1030,45.7,1030,8.01,1030,22.31,1030,6,1030
2014-05-09 16:03,15.7,1030,7.94,1030,108.6,1030,45.81,1030,8.03,1030,22.32,1030,5.8,1030
2014-05-09 16:33,15.9,1030,8.23,1030,113,1030,46.1,1030,8.06,1030,22.47,1030,5.3,1030
2014-05-09 17:03,15.7,1030,7.65,1030,104.3,1030,45.88,1030,8,1030,22.12,1030,5.5,1030
2014-05-09 17:33,16.2,1030,7.87,1030,107.6,1030,46.03,1030,8.02,1030,22.23,1030,5.1,1030
2014-05-09 18:03,16,1030,8.05,1030,110.2,1030,46.15,1030,8.04,1030,22.26,1030,4.2,1030
2014-05-09 18:33,16.7,1030,8.22,1030,112.8,1030,46.31,1030,8.07,1030,22.37,1030,3.2,1030
2014-05-09 19:03,14.5,1030,8.42,1030,115.4,1030,46.27,1030,8.08,1030,22.35,1030,2.4,1030
2014-05-09 19:33,16.6,1030,8.02,1030,109.7,1030,46.41,1030,8.05,1030,22.23,1030,4.1,1030
2014-05-09 20:03,17.1,1030,7.83,1030,106.8,1030,46.3,1030,8.02,1030,22.09,1030,6,1030
2014-05-09 20:33,17.1,1030,7.75,1030,105.6,1030,46.25,1030,8.01,1030,22.04,1030,5.9,1030
2014-05-09 21:03,17.5,1030,7.68,1030,104.5,1030,46.14,1030,8.01,1030,21.98,1030,5.5,1030
2014-05-09 21:33,16.6,1030,7.58,1030,102.9,1030,45.97,1030,7.99,1030,21.92,1030,6.8,1030
2014-05-09 22:03,16.4,1030,7.47,1030,101.3,1030,45.8,1030,7.97,1030,21.88,1030,5.8,1030
2014-05-09 22:33,16.9,1030,7.42,1030,100.6,1030,45.7,1030,7.95,1030,21.87,1030,6.6,1030
2014-05-09 23:03,15.4,1030,7.34,1030,98.9,1030,45.15,1030,7.94,1030,21.64,1030,5.6,1030
2014-05-09 23:33,12.5,1030,7.26,1030,96.8,1030,44.56,1030,7.88,1030,21.24,1030,3.4,1030
2014-05-10 00:03,12.2,1030,7.2,1030,96.1,1030,44.35,1030,7.88,1030,21.32,1030,4.1,1030
2014-05-10 00:33,10.9,1030,7.18,1030,95.2,1030,44.05,1030,7.86,1030,21,1030,2.7,1030
2014-05-10 01:03,13.8,1030,7.24,1030,97.4,1030,45.01,1030,7.92,1030,21.58,1030,5.2,1030
2014-05-10 01:33,13.8,1030,7.26,1030,97.8,1030,45.21,1030,7.93,1030,21.62,1030,4.7,1030
2014-05-10 02:03,15.5,1030,7.3,1030,98.6,1030,45.48,1030,7.94,1030,21.75,1030,4.8,1030
2014-05-10 02:33,16.2,1030,7.31,1030,98.9,1030,45.66,1030,7.95,1030,21.78,1030,4.6,1030
2014-05-10 03:03,14.5,1030,7.36,1030,99.7,1030,45.88,1030,7.97,1030,21.81,1030,4.9,1030
2014-05-10 03:33,15.4,1030,7.33,1030,99.1,1030,45.79,1030,7.96,1030,21.71,1030,4,1030
2014-05-10 04:03,14.8,1030,7.39,1030,99.9,1030,45.95,1030,7.98,1030,21.66,1030,4,1030
2014-05-10 04:33,15,1030,7.41,1030,100,1030,46.01,1030,7.98,1030,21.61,1030,3.2,1030
2014-05-10 05:03,13.4,1030,7.32,1030,98.4,1030,45.87,1030,7.97,1030,21.37,1030,2.8,1030
2014-05-10 05:33,15.3,1030,7.43,1030,100.7,1030,46.27,1030,7.99,1030,21.74,1030,4.1,1030
2014-05-10 06:03,16.3,1030,7.54,1030,102.5,1030,46.57,1030,8.02,1030,21.8,1030,4.1,1030
2014-05-10 06:33,16,1030,7.49,1030,101.5,1030,46.39,1030,8.01,1030,21.66,1030,4.5,1030
2014-05-10 07:03,15.9,1030,7.44,1030,100.7,1030,46.33,1030,8,1030,21.63,1030,3.9,1030
2014-05-10 07:33,16.1,1030,7.46,1030,101.1,1030,46.44,1030,8.01,1030,21.7,1030,4,1030
2014-05-10 08:03,15.4,1030,7.53,1030,102.2,1030,46.47,1030,8.02,1030,21.75,1030,4.7,1030
2014-05-10 08:33,15.5,1030,7.47,1030,101.6,1030,46.36,1030,8,1030,21.9,1030,5,1030
2014-05-10 09:03,15.3,1030,7.47,1030,101.7,1030,46.16,1030,7.99,1030,22.01,1030,6.1,1030
2014-05-10 09:33,13.2,1030,7.42,1030,100.9,1030,45.75,1030,7.97,1030,22.03,1030,6.1,1030
2014-05-10 10:03,14.7,1030,7.45,1030,101.4,1030,45.55,1030,7.96,1030,22.15,1030,6.7,1030
2014-05-10 10:33,12.6,1030,7.46,1030,101.7,1030,45.25,1030,7.95,1030,22.26,1030,5.6,1030
2014-05-10 11:03,12.3,1030,7.48,1030,102.1,1030,45.04,1030,7.95,1030,22.44,1030,5.5,1030
2014-05-10 11:33,12,1030,7.47,1030,102.1,1030,44.77,1030,7.94,1030,22.57,1030,5.3,1030
2014-05-10 12:03,10.9,1030,7.44,1030,101.7,1030,44.59,1030,7.93,1030,22.57,1030,5.9,1030
2014-05-10 12:33,9.6,1030,7.48,1030,102.3,1030,44.39,1030,7.93,1030,22.7,1030,4,1030
2014-05-10 13:03,10,1030,7.53,1030,103,1030,44.37,1030,7.93,1030,22.68,1030,4.4,1030
2014-05-10 13:33,12,1030,7.69,1030,106,1030,44.65,1030,7.96,1030,23.04,1030,5.1,1030
2014-05-10 14:03,11.8,1030,7.84,1030,107.9,1030,44.69,1030,7.95,1030,23,1030,5.6,1030
2014-05-10 14:33,12.9,1030,7.95,1030,109.6,1030,44.94,1030,7.98,1030,22.96,1030,5.7,1030
2014-05-10 15:03,12.6,1030,8.11,1030,111.5,1030,45.04,1030,8.01,1030,22.84,1030,4.3,1030
2014-05-10 15:33,15.1,1030,7.8,1030,106.6,1030,45.22,1030,7.98,1030,22.43,1030,6.1,1030
2014-05-10 16:03,13.9,1030,7.84,1030,107.3,1030,45.47,1030,8,1030,22.46,1030,4.7,1030
2014-05-10 16:33,14.1,1030,8.06,1030,110.9,1030,45.98,1030,8.04,1030,22.66,1030,5.6,1030
2014-05-10 17:03,15.1,1030,8.19,1030,112.9,1030,46.45,1030,8.07,1030,22.66,1030,5.6,1030
2014-05-10 17:33,15.2,1030,8.16,1030,112.5,1030,46.52,1030,8.07,1030,22.59,1030,4.6,1030
2014-05-10 18:03,17,1030,7.82,1030,107.1,1030,46.33,1030,8.03,1030,22.32,1030,5.8,1030
2014-05-10 18:33,16.9,1030,7.88,1030,108.2,1030,46.56,1030,8.04,1030,22.38,1030,5.3,1030
2014-05-10 19:03,16.9,1030,7.94,1030,109,1030,46.65,1030,8.05,1030,22.37,1030,5.3,1030
2014-05-10 19:33,16.9,1030,8.3,1030,114.4,1030,46.82,1030,8.09,1030,22.53,1030,3.6,1030
2014-05-10 20:03,15.5,1030,7.9,1030,108.3,1030,46.63,1030,8.05,1030,22.26,1030,4.5,1030
2014-05-10 20:33,16.8,1030,7.79,1030,106.7,1030,46.6,1030,8.04,1030,22.19,1030,5.3,1030
2014-05-10 21:03,15.6,1030,7.65,1030,104.5,1030,46.43,1030,8.02,1030,22.08,1030,7.5,1030
2014-05-10 21:33,15.7,1030,7.62,1030,104,1030,46.35,1030,8.01,1030,22.06,1030,6.8,1030
2014-05-10 22:03,14.4,1030,7.45,1030,101.4,1030,46.15,1030,7.99,1030,21.97,1030,7.7,1030
2014-05-10 22:33,15.7,1030,7.36,1030,100,1030,45.93,1030,7.97,1030,21.9,1030,7.1,1030
2014-05-10 23:03,14.2,1030,7.25,1030,98.2,1030,45.58,1030,7.94,1030,21.83,1030,7.3,1030
2014-05-10 23:33,14.7,1030,7.16,1030,96.7,1030,45.27,1030,7.92,1030,21.76,1030,6.7,1030
2014-05-11 00:03,12.8,1030,7.06,1030,95.2,1030,44.96,1030,7.89,1030,21.71,1030,6.5,1030
2014-05-11 00:33,11.9,1030,7.02,1030,94.6,1030,44.78,1030,7.88,1030,21.75,1030,5.6,1030
2014-05-11 01:03,11.6,1030,6.95,1030,93.5,1030,44.6,1030,7.88,1030,21.7,1030,4.5,1030
2014-05-11 01:33,10.4,1030,6.97,1030,93.8,1030,44.66,1030,7.88,1030,21.7,1030,4.3,1030
2014-05-11 02:03,10.3,1030,6.95,1030,93.4,1030,44.66,1030,7.88,1030,21.62,1030,5.5,1030
2014-05-11 02:33,13.6,1030,7.04,1030,94.8,1030,45.16,1030,7.9,1030,21.63,1030,6.1,1030
2014-05-11 03:03,12.8,1030,7.06,1030,95.2,1030,45.26,1030,7.91,1030,21.73,1030,4.7,1030
2014-05-11 03:33,12.3,1030,7.05,1030,94.8,1030,45.25,1030,7.91,1030,21.52,1030,3.6,1030
2014-05-11 04:03,13.6,1030,7.14,1030,96.1,1030,45.55,1030,7.93,1030,21.53,1030,4.1,1030
2014-05-11 04:33,13.6,1030,7.27,1030,98.5,1030,46.11,1030,7.97,1030,21.75,1030,5.4,1030
2014-05-11 05:03,12.8,1030,7.22,1030,97.1,1030,45.84,1030,7.96,1030,21.42,1030,3.8,1030
2014-05-11 05:33,13.4,1030,7.15,1030,96.4,1030,46.03,1030,7.96,1030,21.48,1030,3.7,1030
2014-05-11 06:03,15.3,1030,7.23,1030,98.2,1030,46.48,1030,7.98,1030,21.78,1030,5.8,1030
2014-05-11 06:33,15.3,1030,7.42,1030,100.7,1030,46.65,1030,8.01,1030,21.71,1030,4.4,1030
2014-05-11 07:03,15.6,1030,7.53,1030,102.8,1030,46.96,1030,8.03,1030,21.96,1030,5.1,1030
2014-05-11 07:33,15.4,1030,7.47,1030,101.5,1030,46.61,1030,8.01,1030,21.79,1030,4.4,1030
2014-05-11 08:03,14.4,1030,7.47,1030,101.6,1030,46.68,1030,8.02,1030,21.85,1030,5.6,1030
2014-05-11 08:33,15.4,1030,7.5,1030,102.2,1030,46.65,1030,8.02,1030,21.98,1030,6.2,1030
2014-05-11 09:03,15.2,1030,7.48,1030,102.2,1030,46.6,1030,8.02,1030,22.12,1030,6.3,1030
2014-05-11 09:33,14.2,1030,7.43,1030,101.6,1030,46.4,1030,8,1030,22.19,1030,6.7,1030
2014-05-11 10:03,13.3,1030,7.39,1030,100.9,1030,45.93,1030,7.98,1030,22.22,1030,6.9,1030
2014-05-11 10:33,12.9,1030,7.33,1030,100.1,1030,45.57,1030,7.96,1030,22.3,1030,7,1030
2014-05-11 11:03,12,1030,7.3,1030,99.8,1030,45.31,1030,7.94,1030,22.4,1030,8.7,1030
2014-05-11 11:33,10.8,1030,7.28,1030,99.5,1030,45.08,1030,7.93,1030,22.52,1030,8.3,1030
2014-05-11 12:03,9.1,1030,7.27,1030,99.8,1030,44.82,1030,7.92,1030,22.75,1030,6.7,1030
2014-05-11 12:33,11.1,1030,7.23,1030,99,1030,44.58,1030,7.91,1030,22.69,1030,5.9,1030
2014-05-11 13:03,8.7,1030,7.18,1030,98.3,1030,44.12,1030,7.88,1030,22.83,1030,6.3,1030
2014-05-11 13:33,9.2,1030,7.29,1030,100.1,1030,44.3,1030,7.9,1030,22.92,1030,5.8,1030
2014-05-11 14:03,10.1,1030,7.35,1030,101.1,1030,44.43,1030,7.92,1030,22.98,1030,5.7,1030
2014-05-11 14:33,11.4,1030,7.54,1030,103.9,1030,44.59,1030,7.92,1030,23.06,1030,6.4,1030
2014-05-11 15:03,11.8,1030,7.7,1030,106.2,1030,44.81,1030,7.95,1030,23.04,1030,4.8,1030
2014-05-11 15:33,12.4,1030,7.74,1030,106.5,1030,45.05,1030,7.97,1030,22.88,1030,5.4,1030
2014-05-11 16:03,14,1030,7.51,1030,102.9,1030,45.42,1030,7.96,1030,22.53,1030,6.9,1030
2014-05-11 16:33,13.9,1030,7.71,1030,106.2,1030,45.83,1030,8,1030,22.73,1030,5.5,1030
2014-05-11 17:03,13.2,1030,7.85,1030,108.2,1030,46.28,1030,8.03,1030,22.69,1030,6.4,1030
2014-05-11 17:33,14.7,1030,7.51,1030,103,1030,46.06,1030,7.99,1030,22.41,1030,6.7,1030
2014-05-11 18:03,14.4,1030,7.51,1030,103,1030,46.24,1030,7.99,1030,22.41,1030,6.6,1030
2014-05-11 18:33,14.4,1030,7.57,1030,104,1030,46.59,1030,8.01,1030,22.44,1030,5.5,1030
2014-05-11 19:03,15.6,1030,7.78,1030,107.3,1030,47.01,1030,8.05,1030,22.5,1030,6.3,1030
2014-05-11 19:33,16.4,1030,7.78,1030,107.4,1030,47.21,1030,8.06,1030,22.48,1030,6.8,1030
2014-05-11 20:03,15.6,1030,7.89,1030,108.7,1030,47.16,1030,8.07,1030,22.47,1030,5.2,1030
2014-05-11 20:33,13.9,1030,7.7,1030,105.8,1030,46.84,1030,8.04,1030,22.35,1030,6,1030
2014-05-11 21:03,15.2,1030,7.63,1030,104.7,1030,46.81,1030,8.03,1030,22.3,1030,6.7,1030
2014-05-11 21:33,14.5,1030,7.57,1030,103.8,1030,46.72,1030,8.02,1030,22.26,1030,7.1,1030
2014-05-11 22:03,15.4,1030,7.53,1030,103.1,1030,46.52,1030,8.01,1030,22.21,1030,7.9,1030
2014-05-11 22:33,15.2,1030,7.37,1030,100.6,1030,46.29,1030,7.99,1030,22.12,1030,8.2,1030
2014-05-11 23:03,14.2,1030,7.21,1030,98.1,1030,45.91,1030,7.95,1030,22,1030,8.1,1030
2014-05-11 23:33,14.2,1030,7.05,1030,95.5,1030,45.53,1030,7.92,1030,21.91,1030,7.9,1030
2014-05-12 00:03,12.6,1030,6.96,1030,94.2,1030,45.23,1030,7.9,1030,21.89,1030,8.3,1030
2014-05-12 00:33,10.4,1030,6.89,1030,93,1030,44.87,1030,7.86,1030,21.81,1030,7.4,1030
2014-05-12 01:03,11,1030,6.77,1030,91.5,1030,44.84,1030,7.84,1030,21.86,1030,8.2,1030
2014-05-12 01:33,8.4,1030,6.69,1030,89.9,1030,44.52,1030,7.84,1030,21.69,1030,5.1,1030
2014-05-12 02:03,8.5,1030,6.66,1030,89.5,1030,44.45,1030,7.84,1030,21.68,1030,4.8,1030
2014-05-12 02:33,9.1,1030,6.65,1030,89.6,1030,44.6,1030,7.85,1030,21.8,1030,4.9,1030
2014-05-12 03:03,10.8,1030,6.71,1030,90.4,1030,44.83,1030,7.86,1030,21.77,1030,5.8,1030
2014-05-12 03:33,11.3,1030,6.78,1030,91.5,1030,45.08,1030,7.87,1030,21.8,1030,6.1,1030
2014-05-12 04:03,11.7,1030,6.84,1030,92.5,1030,45.28,1030,7.89,1030,21.85,1030,5.1,1030
2014-05-12 04:33,12.9,1030,6.99,1030,95,1030,45.93,1030,7.93,1030,21.93,1030,7,1030
2014-05-12 05:03,13.7,1030,7.11,1030,96.8,1030,46.23,1030,7.96,1030,21.95,1030,5.8,1030
2014-05-12 05:33,13.4,1030,7.12,1030,96.9,1030,46.41,1030,7.97,1030,21.95,1030,5.8,1030
2014-05-12 06:03,13.3,1030,6.97,1030,94.5,1030,46.15,1030,7.94,1030,21.81,1030,5.7,1030
2014-05-12 06:33,14.6,1030,7.09,1030,96.8,1030,46.73,1030,7.97,1030,22.04,1030,6.5,1030
2014-05-12 07:03,14.4,1030,7.27,1030,99.1,1030,46.93,1030,8,1030,21.94,1030,4.8,1030
2014-05-12 07:33,16.4,1030,7.4,1030,101.5,1030,47.34,1030,8.03,1030,22.11,1030,6.3,1030
2014-05-12 08:03,15.2,1030,7.41,1030,101.5,1030,47.27,1030,8.03,1030,22.09,1030,6.4,1030
2014-05-12 08:33,13.2,1030,7.29,1030,99.5,1030,46.89,1030,8.01,1030,22.01,1030,7.4,1030
2014-05-12 09:03,13.3,1030,7.34,1030,100.4,1030,46.88,1030,8.01,1030,22.09,1030,7.5,1030
2014-05-12 09:33,15.1,1030,7.34,1030,100.4,1030,46.78,1030,8,1030,22.16,1030,8.6,1030
2014-05-12 10:03,12.9,1030,7.26,1030,99.4,1030,46.48,1030,7.98,1030,22.29,1030,8.3,1030
2014-05-12 10:33,13.9,1030,7.18,1030,98.2,1030,46.07,1030,7.96,1030,22.29,1030,9.8,1030
2014-05-12 11:03,13,1030,7.13,1030,97.5,1030,45.71,1030,7.94,1030,22.32,1030,9,1030
2014-05-12 11:33,12.1,1030,7.02,1030,95.9,1030,45.36,1030,7.91,1030,22.36,1030,10.2,1030
2014-05-12 12:03,10.5,1030,6.96,1030,94.9,1030,45.05,1030,7.9,1030,22.41,1030,9.5,1030
2014-05-12 12:33,11.3,1030,6.92,1030,94.4,1030,44.72,1030,7.87,1030,22.46,1030,9.1,1030
2014-05-12 13:03,8.5,1030,6.86,1030,93.8,1030,44.32,1030,7.85,1030,22.68,1030,7.3,1030
2014-05-12 13:33,9,1030,6.75,1030,92.1,1030,43.84,1030,7.82,1030,22.66,1030,7.1,1030
2014-05-12 14:03,8.7,1030,6.9,1030,94.3,1030,43.96,1030,7.84,1030,22.74,1030,7.1,1030
2014-05-12 14:33,9,1030,7.01,1030,95.9,1030,44.01,1030,7.86,1030,22.8,1030,5.7,1030
2014-05-12 15:03,9.6,1030,7.09,1030,97.1,1030,43.99,1030,7.84,1030,22.85,1030,7.5,1030
2014-05-12 15:33,10,1030,7.21,1030,98.8,1030,44.43,1030,7.88,1030,22.8,1030,6.5,1030
2014-05-12 16:03,11.1,1030,7.2,1030,98.5,1030,44.77,1030,7.9,1030,22.64,1030,6.6,1030
2014-05-12 16:33,11.7,1030,7.18,1030,98.4,1030,45.31,1030,7.92,1030,22.54,1030,7.8,1030
2014-05-12 17:03,13,1030,7.23,1030,99.1,1030,45.91,1030,7.95,1030,22.5,1030,9.3,1030
2014-05-12 17:33,13.9,1030,7.33,1030,100.9,1030,46.76,1030,8,1030,22.44,1030,10.3,1030
2014-05-12 18:03,14.6,1030,7.37,1030,101.6,1030,47.14,1030,8.01,1030,22.45,1030,12.7,1030
2014-05-12 18:33,15.5,1030,7.56,1030,104.2,1030,47.25,1030,8.04,1030,22.47,1030,9.6,1030
2014-05-12 19:03,14.6,1030,7.58,1030,104.5,1030,47.33,1030,8.04,1030,22.45,1030,8.5,1030
2014-05-12 19:33,15.7,1030,7.41,1030,102.1,1030,47.28,1030,8.03,1030,22.39,1030,7.8,1030
2014-05-12 20:03,15.3,1030,7.47,1030,103,1030,47.36,1030,8.03,1030,22.41,1030,7.9,1030
2014-05-12 20:33,16.3,1030,7.6,1030,104.8,1030,47.49,1030,8.05,1030,22.44,1030,8.5,1030
2014-05-12 21:03,14.8,1030,7.39,1030,101.6,1030,47.16,1030,8.02,1030,22.32,1030,8.1,1030
2014-05-12 21:33,14.1,1030,7.3,1030,100,1030,46.83,1030,8,1030,22.25,1030,9.8,1030
2014-05-12 22:03,14.3,1030,7.27,1030,99.6,1030,46.8,1030,7.99,1030,22.24,1030,9.7,1030
2014-05-12 22:33,13.5,1030,7.2,1030,98.6,1030,46.73,1030,7.98,1030,22.19,1030,8.6,1030
2014-05-12 23:03,13.4,1030,7.04,1030,96,1030,46.24,1030,7.95,1030,22.1,1030,8.7,1030
2014-05-12 23:33,12.5,1030,6.91,1030,94,1030,45.92,1030,7.92,1030,22.01,1030,9.3,1030
2014-05-13 00:03,12.6,1030,6.79,1030,92.1,1030,45.59,1030,7.9,1030,21.96,1030,9.2,1030
2014-05-13 00:33,10.9,1030,6.68,1030,90.4,1030,45.27,1030,7.87,1030,21.91,1030,9.3,1030
2014-05-13 01:03,11.1,1030,6.57,1030,88.9,1030,45,1030,7.84,1030,21.88,1030,8.5,1030
2014-05-13 01:33,9.6,1030,6.54,1030,88.2,1030,44.72,1030,7.81,1030,21.84,1030,8,1030
2014-05-13 02:03,8,1030,6.45,1030,86.9,1030,44.38,1030,7.79,1030,21.77,1030,7.1,1030
2014-05-13 02:33,6.5,1030,6.38,1030,85.6,1030,44.21,1030,7.79,1030,21.64,1030,5.1,1030
2014-05-13 03:03,8.3,1030,6.36,1030,85.7,1030,44.44,1030,7.81,1030,21.78,1030,5.9,1030
2014-05-13 03:33,8.2,1030,6.39,1030,85.9,1030,44.48,1030,7.8,1030,21.67,1030,4.7,1030
2014-05-13 04:03,10,1030,6.48,1030,87.4,1030,44.93,1030,7.83,1030,21.78,1030,6.2,1030
2014-05-13 04:33,9.7,1030,6.54,1030,88.2,1030,45.02,1030,7.83,1030,21.73,1030,5.5,1030
2014-05-13 05:03,12.2,1030,6.61,1030,89.7,1030,45.71,1030,7.88,1030,21.88,1030,7.5,1030
2014-05-13 05:33,12.6,1030,6.69,1030,90.7,1030,45.98,1030,7.9,1030,21.87,1030,6.9,1030
2014-05-13 06:03,13.1,1030,6.79,1030,92.3,1030,46.32,1030,7.92,1030,21.87,1030,6.8,1030
2014-05-13 06:33,12,1030,6.7,1030,90.9,1030,46.35,1030,7.91,1030,21.75,1030,7.1,1030
2014-05-13 07:03,13.7,1030,6.82,1030,92.8,1030,46.65,1030,7.94,1030,21.89,1030,6.8,1030
2014-05-13 07:33,13.5,1030,7,1030,95.5,1030,47.02,1030,7.97,1030,21.92,1030,7.4,1030
2014-05-13 08:03,14.5,1030,7.1,1030,97.2,1030,47.42,1030,8,1030,22.01,1030,6.9,1030
2014-05-13 08:33,14.6,1030,7.15,1030,98.1,1030,47.43,1030,8.01,1030,22.1,1030,7.8,1030
2014-05-13 09:03,13.3,1030,7.21,1030,98.8,1030,47.23,1030,8.01,1030,22.15,1030,6.9,1030
2014-05-13 09:33,13.4,1030,7.19,1030,98.4,1030,46.92,1030,7.99,1030,22.15,1030,8.8,1030
2014-05-13 10:03,14.6,1030,7.17,1030,98.2,1030,46.86,1030,7.98,1030,22.21,1030,9.4,1030
2014-05-13 10:33,13.3,1030,7.06,1030,96.8,1030,46.54,1030,7.96,1030,22.26,1030,10.2,1030
2014-05-13 11:03,14.6,1030,7,1030,95.9,1030,46.26,1030,7.95,1030,22.27,1030,10.7,1030
2014-05-13 11:33,13.1,1030,6.97,1030,95.3,1030,45.81,1030,7.92,1030,22.32,1030,11.2,1030
2014-05-13 12:03,11.7,1030,6.95,1030,95.1,1030,45.43,1030,7.9,1030,22.42,1030,11.4,1030
2014-05-13 12:33,9.6,1030,6.87,1030,93.9,1030,45.02,1030,7.87,1030,22.49,1030,10.6,1030
2014-05-13 13:03,10,1030,6.85,1030,93.6,1030,44.69,1030,7.85,1030,22.56,1030,10.2,1030
2014-05-13 13:33,8.8,1030,6.74,1030,92.1,1030,44.24,1030,7.81,1030,22.68,1030,9.3,1030
2014-05-13 14:03,7.6,1030,6.65,1030,90.9,1030,43.86,1030,7.79,1030,22.72,1030,8.4,1030
2014-05-13 14:33,6.9,1030,6.65,1030,90.7,1030,43.72,1030,7.79,1030,22.66,1030,7.1,1030
2014-05-13 15:03,7.7,1030,6.79,1030,92.8,1030,43.84,1030,7.81,1030,22.77,1030,9.2,1030
2014-05-13 15:33,8.9,1030,6.9,1030,94.4,1030,43.93,1030,7.82,1030,22.75,1030,7.6,1030
2014-05-13 16:03,9.6,1030,6.91,1030,94.4,1030,44.16,1030,7.83,1030,22.66,1030,7.7,1030
2014-05-13 16:33,10.8,1030,6.87,1030,93.8,1030,44.7,1030,7.85,1030,22.54,1030,8.8,1030
2014-05-13 17:03,10.9,1030,7.01,1030,95.8,1030,44.94,1030,7.87,1030,22.51,1030,7.2,1030
2014-05-13 17:33,12,1030,6.97,1030,95.5,1030,45.61,1030,7.9,1030,22.43,1030,9,1030
2014-05-13 18:03,13.3,1030,7.14,1030,98,1030,46.46,1030,7.95,1030,22.4,1030,11.3,1030
2014-05-13 18:33,14.8,1030,7.25,1030,99.8,1030,47.18,1030,8,1030,22.4,1030,15.4,1030
2014-05-13 19:03,14.6,1030,7.52,1030,103.8,1030,47.5,1030,8.04,1030,22.48,1030,15.4,1030
2014-05-13 19:33,15.1,1030,7.49,1030,103.2,1030,47.54,1030,8.04,1030,22.4,1030,10.9,1030
2014-05-13 20:03,14.6,1030,7.42,1030,102.2,1030,47.5,1030,8.03,1030,22.36,1030,8.4,1030
2014-05-13 20:33,15.6,1030,7.5,1030,103.4,1030,47.58,1030,8.04,1030,22.39,1030,7.5,1030
2014-05-13 21:03,14.8,1030,7.49,1030,103.4,1030,47.71,1030,8.04,1030,22.38,1030,8.7,1030
2014-05-13 21:33,15,1030,7.37,1030,101.4,1030,47.46,1030,8.03,1030,22.32,1030,10.2,1030
2014-05-13 22:03,13.8,1030,7.24,1030,99.4,1030,47.18,1030,8,1030,22.22,1030,11.6,1030
2014-05-13 22:33,13.4,1030,7.17,1030,98.4,1030,47.05,1030,7.99,1030,22.19,1030,10,1030
2014-05-13 23:03,13.8,1030,7.02,1030,96.1,1030,46.78,1030,7.96,1030,22.14,1030,8.5,1030
2014-05-13 23:33,13.4,1030,6.91,1030,94.3,1030,46.46,1030,7.94,1030,22.05,1030,9.8,1030
2014-05-14 00:03,11.9,1030,6.81,1030,92.7,1030,46.13,1030,7.91,1030,22,1030,10.4,1030
2014-05-14 00:33,12,1030,6.7,1030,90.9,1030,45.75,1030,7.88,1030,21.93,1030,10.4,1030
2014-05-14 01:03,10.9,1030,6.57,1030,88.9,1030,45.45,1030,7.86,1030,21.87,1030,10,1030
2014-05-14 01:33,9.5,1030,6.47,1030,87.5,1030,45.14,1030,7.83,1030,21.86,1030,9.7,1030
2014-05-14 02:03,10.4,1030,6.36,1030,85.9,1030,44.81,1030,7.8,1030,21.83,1030,9.3,1030
2014-05-14 02:33,7.7,1030,6.3,1030,84.8,1030,44.52,1030,7.77,1030,21.78,1030,9.1,1030
2014-05-14 03:03,7,1030,6.27,1030,84.3,1030,44.22,1030,7.74,1030,21.72,1030,7.4,1030
2014-05-14 03:33,7,1030,6.25,1030,84,1030,44.31,1030,7.76,1030,21.7,1030,6.9,1030
2014-05-14 04:03,6.9,1030,6.28,1030,84.3,1030,44.3,1030,7.78,1030,21.63,1030,5.3,1030
